transaction_id,customer_id,transaction_date,category,item,quantity,unit_price,discount,total_spent,payment_method,location,region,customer_segment,rating,returned
TXN-102346,CUST-3680,2023-09-02,Sports & Outdoors,Yoga Mat,3,28.35,0.12,74.84,Debit Card,Online,East,New,2.9,0.0
TXN-101595,CUST-3338,2023-04-15,Toys & Games,Lego Creator Set,5,80.13,0.2,320.52,PayPal,Mobile App,East,New,1.3,0.0
TXN-106415,CUST-4241,2022-01-17,Toys & Games,Remote Control Car,2,45.61,0.04,87.57,PayPal,Mobile App,Central,New,4.5,1.0
TXN-102530,CUST-4916,2022-05-18,Electronics,Gaming Mouse,8,61.71,0.01,488.74,Debit Card,Mobile App,,Premium,1.2,0.0
TXN-107936,CUST-2225,2023-05-01,Automotive,Car Floor Mats,10,36.8,0.15,312.8,PayPal,Mobile App,Central,Premium,3.5,1.0
TXN-101944,CUST-4677,2022-09-28,Clothing,Winter Jacket,5,133.64,0.22,521.2,PayPal,Online,North,New,2.9,0.0
TXN-100360,CUST-2674,2023-10-09,Clothing,Backpack,4,49.57,0.21,156.64,Debit Card,In-Store,South,New,3.6,0.0
TXN-101562,CUST-4446,2024-05-05,Books,Data Structures,6,50.56,0.29,215.39,PayPal,Online,North,New,1.9,0.0
TXN-103395,CUST-1614,2022-02-27,Sports & Outdoors,Dumbbells Set,2,84.27,0.07,156.74,Cash,Mobile App,West,New,5.0,0.0
TXN-107197,CUST-2015,2023-06-14,Beauty & Personal Care,Face Serum,3,32.4,0.14,83.59,Bank Transfer,In-Store,North,New,1.7,1.0
TXN-105800,CUST-1811,2022-01-17,Books,The Pragmatic Programmer,10,$41.82,0.01,414.02,Debit Card,Mobile App,South,Regular,4.8,0.0
TXN-103526,CUST-4062,2023-10-07,Electronics,Tablet,10,315.65,0.29,2241.11,Bank Transfer,In-Store,North,VIP,2.9,0.0
TXN-105925,CUST-2319,2023-05-06,Home & Kitchen,Cookware Set,1,159.32,0.11,141.79,Bank Transfer,Online,West,Regular,3.8,0.0
TXN-103878,CUST-2032,2022-03-28,Automotive,Car Vacuum,3,37.3,0.09,101.83,Cash,In-Store,North,New,2.0,0.0
TXN-105585,CUST-3455,2022-12-16,Home & Kitchen,Blender,3,62.77,0.08,173.25,PayPal,In-Store,East,New,2.5,0.0
TXN-103312,CUST-1794,2024-02-11,Sports & Outdoors,Jump Rope,9,15.08,0.29,96.36,PayPal,Mobile App,East,,4.1,0.0
TXN-101515,CUST-1748,2024-11-24,Electronics,Laptop,9,826.0,0.2,5947.2,Cash,Mobile App,East,New,2.0,0.0
TXN-105077,CUST-3629,2024-08-25,Clothing,Sunglasses,7,31.68,0.13,192.93,Credit Card,Mobile App,Central,Regular,4.2,1.0
TXN-102860,CUST-3199,2024-12-02,Toys & Games,Chess Set,8,39.01,0.29,221.58,Debit Card,Online,North,New,3.3,0.0
TXN-106152,CUST-2635,2022-08-14,Books,Clean Code,5,29.9,0.05,142.03,Bank Transfer,In-Store,Central,VIP,4.0,0.0
TXN-104394,CUST-3928,2022-05-07,Toys & Games,Action Figure Set,1,27.86,0.19,22.57,Credit Card,Mobile App,Central,New,1.6,0.0
TXN-106940,CUST-4144,2024-09-23,Books,The Pragmatic Programmer,2,42.94,0.26,63.55,Debit Card,Online,Central,VIP,3.1,1.0
TXN-104787,CUST-1608,2024-06-20,Home & Kitchen,Toaster Oven,7,76.01,0.14,457.58,Cash,Mobile App,West,New,3.7,1.0
TXN-106227,CUST-1026,2023-08-15,Automotive,Jump Starter,1,72.14,0.26,53.38,Debit Card,In-Store,West,Regular,4.5,0.0
TXN-104445,CUST-2712,2024-09-23,Toys & Games,Action Figure Set,5,31.09,0.06,146.12,Bank Transfer,Mobile App,West,New,2.9,0.0
TXN-103487,CUST-2007,2024-11-12,Home & Kitchen,Blender,5,64.33,0.2,257.32,PayPal,In-Store,West,New,4.0,0.0
TXN-103839,CUST-2723,2022-12-23,Beauty & Personal Care,Beard Trimmer,1,$42.81,0.17,35.53,Cash,Mobile App,Central,New,2.4,1.0
TXN-100199,CUST-4268,2023-08-28,Toys & Games,Remote Control Car,7,51.79,0.03,351.65,Cash,Mobile App,North,Regular,2.1,0.0
TXN-102848,CUST-3977,2024-09-30,Books,Statistics 101,3,25.87,0.22,60.54,PayPal,Online,Central,New,4.8,0.0
TXN-109195,CUST-1318,2022-10-24,Toys & Games,Card Game Bundle,2,14.82,0.28,21.34,Cash,In-Store,East,VIP,4.6,0.0
TXN-106704,CUST-4078,2024-09-02,Automotive,Seat Covers Set,7,46.51,0.01,322.31,Credit Card,Online,North,Premium,3.8,0.0
TXN-107470,CUST-2482,2022-03-01,Clothing,Running Shoes,2,82.31,0.17,136.63,Cash,Mobile App,East,Premium,3.9,0.0
TXN-102326,CUST-3122,2022-03-27,Beauty & Personal Care,Perfume Set,6,91.0,0.17,453.18,Cash,Online,East,VIP,3.9,0.0
TXN-106255,CUST-2097,2023-07-15,Home & Kitchen,Vacuum Cleaner,8,180.8,0.29,1026.94,Credit Card,In-Store,North,Regular,1.0,0.0
TXN-107909,CUST-2340,2023-06-09,Toys & Games,Jigsaw Puzzle,1,19.5,0.11,17.36,PayPal,Mobile App,,Regular,2.8,0.0
TXN-103833,CUST-3522,2023-07-06,Sports & Outdoors,Sleeping Bag,9,81.31,0.15,622.02,Debit Card,Online,Central,Regular,1.2,0.0
TXN-100757,CUST-3806,2024-11-20,Toys & Games,Chess Set,3,43.45,0.14,112.1,Bank Transfer,Mobile App,North,New,1.1,0.0
TXN-103922,CUST-2865,2024-02-29,Automotive,USB Car Charger,9,14.98,0.07,125.38,PayPal,Mobile App,North,Regular,3.0,1.0
TXN-100813,CUST-4593,2023-06-23,Books,The Pragmatic Programmer,7,41.24,0.15,245.38,Credit Card,Mobile App,North,Premium,3.8,1.0
TXN-108462,CUST-3459,2023-01-24,Beauty & Personal Care,Face Serum,8,34.36,0.24,208.91,PayPal,In-Store,West,VIP,2.9,1.0
TXN-103575,CUST-4728,2022-02-11,Clothing,Sneakers,N/A,86.77,0.22,338.4,Cash,Mobile App,South,New,2.8,0.0
TXN-102188,CUST-2114,2022-04-08,Toys & Games,Drone Mini,1,94.69,0.07,88.06,Credit Card,Mobile App,South,VIP,2.6,0.0
TXN-103168,CUST-2105,2024-06-15,Electronics,Wireless Headphones,8,150.91,0.1,1086.55,Credit Card,Online,Central,Premium,2.0,0.0
TXN-100736,CUST-3871,2023-02-04,Toys & Games,Play-Doh Kit,5,21.02,0.08,96.69,Bank Transfer,Online,North,Premium,2.3,1.0
TXN-109678,CUST-1855,2022-12-30,Books,The Pragmatic Programmer,3,47.59,0.05,135.63,PayPal,Online,South,New,,1.0
TXN-109328,CUST-1173,2023-06-17,Sports & Outdoors,Protein Powder,5,48.66,0.03,236.0,Debit Card,Online,East,VIP,3.8,0.0
TXN-103013,CUST-3409,2024-05-06,Sports & Outdoors,Protein Powder,10,52.48,0.24,398.85,Credit Card,Online,South,Premium,3.8,0.0
TXN-105179,CUST-4840,2023-12-29,Home & Kitchen,Cookware Set,9,156.57,0.03,1366.86,Bank Transfer,Mobile App,North,Premium,1.8,1.0
TXN-101329,CUST-4162,16-02-2022,Beauty & Personal Care,Body Lotion,9,18.26,0.15,139.69,Cash,Mobile App,North,VIP,2.0,1.0
TXN-108788,CUST-4385,2023-03-12,Toys & Games,Action Figure Set,1,32.72,0.19,26.5,Cash,In-Store,South,VIP,3.5,0.0
TXN-106668,CUST-1976,2022-01-06,Automotive,Car Phone Mount,4,18.83,0.09,68.54,Credit Card,In-Store,North,VIP,2.4,0.0
TXN-100616,CUST-4154,2022-04-06,Sports & Outdoors,Jump Rope,6,14.26,0.24,65.03,Bank Transfer,Online,South,Regular,3.8,0.0
TXN-108442,CUST-2767,2024-03-19,Books,The Pragmatic Programmer,9,42.23,,372.47,PayPal,In-Store,South,Regular,4.5,0.0
TXN-105460,CUST-4704,2024-04-22,Electronics,Bluetooth Speaker,4,78.41,0.26,232.09,Cash,Online,West,Premium,4.7,0.0
TXN-101500,CUST-4751,2024-04-07,Electronics,Laptop,1,845.73,0.14,727.33,Cash,In-Store,East,VIP,4.8,1.0
TXN-102047,CUST-1661,2022-01-09,Beauty & Personal Care,Face Cream,5,32.97,0.27,120.34,Bank Transfer,Mobile App,North,VIP,1.4,0.0
TXN-104995,CUST-3530,2024-09-18,Sports & Outdoors,Water Bottle,8,22.99,0.24,139.78,Credit Card,Online,South,New,2.3,
TXN-103995,CUST-3021,2024-01-03,Clothing,Dress Shirt,4,37.68,0.12,132.63,Debit Card,In-Store,South,Regular,3.9,0.0
TXN-101514,CUST-1727,2024-08-20,Automotive,Car Vacuum,3,37.68,0.08,104.0,Bank Transfer,In-Store,Central,VIP,4.5,0.0
TXN-104115,CUST-2312,2024-09-27,Electronics,Mechanical Keyboard,8,126.93,0.17,842.82,Credit Card,Mobile App,North,Regular,2.6,0.0
TXN-105912,CUST-1965,20-05-2023,Electronics,Mechanical Keyboard,4,118.64,,384.39,Bank Transfer,Online,East,Regular,2.1,0.0
TXN-104187,CUST-4842,2024-09-29,Electronics,Laptop,4,964.05,0.05,3663.39,PayPal,In-Store,South,VIP,1.6,0.0
TXN-106231,CUST-3661,2022-09-22,Beauty & Personal Care,Body Lotion,5,19.69,0.09,89.59,Cash,In-Store,East,,3.7,0.0
TXN-103566,CUST-1026,2022-06-21,Toys & Games,Board Game Pack,1,33.48,0.17,27.79,Credit Card,Mobile App,North,New,2.6,1.0
TXN-107158,CUST-4099,2023-01-02,Beauty & Personal Care,Body Lotion,1,17.5,0.08,16.1,PayPal,Online,East,Premium,4.8,0.0
TXN-107798,CUST-4893,2022-09-23,Beauty & Personal Care,Lip Balm Pack,1,13.85,0.06,13.02,Credit Card,Online,West,Premium,2.6,0.0
TXN-100882,CUST-1396,2024-11-30,Clothing,Running Shoes,10,80.99,0.26,599.33,Cash,,North,New,1.1,1.0
TXN-104186,CUST-2820,2022-03-31,Home & Kitchen,Kitchen Knife Set,8,98.53,0.27,575.42,Debit Card,In-Store,Central,New,2.4,0.0
TXN-108183,CUST-3842,2024-04-27,Clothing,Dress Shirt,UNKNOWN,36.1,0.22,56.32,Bank Transfer,In-Store,East,New,4.2,1.0
TXN-106288,CUST-4448,2023-01-08,Clothing,Denim Jeans,10,58.5,0.02,573.3,UNKNOWN,In-Store,,New,4.5,0.0
TXN-101742,CUST-3762,2024-11-18,Toys & Games,Action Figure Set,7,29.86,0.24,158.86,PayPal,In-Store,South,New,2.5,0.0
TXN-109629,CUST-2866,2024-09-30,Toys & Games,Lego Creator Set,9,76.31,0.1,618.11,Bank Transfer,Online,North,VIP,1.9,0.0
TXN-100525,CUST-1660,2022-11-11,Home & Kitchen,Vacuum Cleaner,3,191.4,0.25,430.65,Cash,In-Store,North,VIP,3.3,0.0
TXN-108600,CUST-4065,2022-10-29,Beauty & Personal Care,Shampoo Set,7,23.59,0.1,148.62,Credit Card,Online,North,Regular,4.0,0.0
TXN-108366,CUST-4553,2024-04-03,Toys & Games,Drone Mini,3,96.01,0.05,273.63,PayPal,In-Store,South,Premium,1.9,0.0
TXN-102622,CUST-1152,29-03-2024,Books,The Pragmatic Programmer,10,48.5,0.13,421.95,Credit Card,Online,East,VIP,1.0,0.0
TXN-103056,CUST-1258,2022-11-19,Sports & Outdoors,Protein Powder,2,45.1,0.03,87.49,Cash,Online,North,New,4.6,0.0
TXN-102527,CUST-4780,2023-10-01,Toys & Games,Lego Creator Set,8,79.99,0.23,492.74,Cash,In-Store,South,New,2.6,0.0
TXN-107456,CUST-4160,2023-01-22,Books,Data Structures,1,46.09,0.25,34.57,Debit Card,Online,East,Regular,4.2,0.0
TXN-106642,CUST-1706,2022-12-14,Automotive,Dash Cam,1,86.83,0.24,65.99,Bank Transfer,Mobile App,South,VIP,2.6,0.0
TXN-101399,CUST-1537,2023-04-30,Sports & Outdoors,Water Bottle,4,25.73,0.02,100.86,Credit Card,Online,East,Regular,1.8,
TXN-100602,CUST-2903,2022-07-13,Clothing,Winter Jacket,9,130.34,0.13,1020.56,Bank Transfer,Online,East,VIP,3.3,1.0
TXN-107166,CUST-1765,2023-03-23,Books,Atomic Habits,1,20.44,0.1,18.4,Credit Card,Online,Central,New,1.8,0.0
TXN-103485,CUST-1219,2023-10-27,Toys & Games,Jigsaw Puzzle,8,19.89,0.07,147.98,Cash,In-Store,South,New,2.9,0.0
TXN-108922,CUST-1820,2022-03-16,Clothing,Hoodie,9 units,45.78,0.08,379.06,Cash,Mobile App,South,Regular,4.5,0.0
TXN-106345,CUST-4651,2024-02-26,Electronics,Smartphone,4,748.15,0.16,2513.78,Bank Transfer,In-Store,South,New,2.9,0.0
TXN-102417,CUST-1172,2024-10-31,Beauty & Personal Care,Hair Dryer,7,41.48,0.01,287.46,Bank Transfer,In-Store,North,Regular,1.3,0.0
TXN-107450,CUST-1467,2022-03-31,Clothing,Yoga Pants,5,45.48,,213.76,Cash,In-Store,South,VIP,4.9,0.0
TXN-102986,CUST-2917,2022-10-22,Automotive,Steering Wheel Cover,9,23.16,0.15,177.17,Debit Card,Online,East,Premium,1.7,0.0
TXN-104590,CUST-3148,2024-04-22,Electronics,Laptop,6,972.43,0.01,5776.23,Cash,In-Store,South,New,1.9,0.0
TXN-100456,CUST-4000,2024-09-17,Electronics,Mechanical Keyboard,3,129.71,0.06,365.78,Bank Transfer,Online,East,Premium,4.1,0.0
TXN-105847,CUST-1464,2022-03-25,Sports & Outdoors,Sleeping Bag,5,72.29,0.23,278.32,Cash,In-Store,South,New,2.7,0.0
TXN-105707,CUST-1782,2023-12-21,Home & Kitchen,Bed Sheets Set,7,49.86,0.2,279.22,Bank Transfer,Mobile App,Central,Premium,4.9,0.0
TXN-103359,CUST-4421,2022-08-23,Books,Deep Work,10,16.5,0.24,125.4,Cash,Mobile App,,Regular,2.0,1.0
TXN-103752,CUST-4009,2024-06-19,Automotive,Dash Cam,3,90.33,0.12,238.47,Bank Transfer,Online,North,New,4.6,0.0
TXN-108799,CUST-1665,2024-10-02,Beauty & Personal Care,Perfume Set,6,96.41,,451.2,Debit Card,Online,South,Regular,4.1,0.0
TXN-102505,CUST-1075,2023-04-03,Clothing,Running Shoes,8,93.24,,522.14,Debit Card,Online,West,New,4.9,0.0
TXN-105413,CUST-1342,2023-10-09,Sports & Outdoors,Treadmill,3,612.06,0.15,1560.75,Debit Card,Online,South,Premium,5.0,1.0
TXN-109395,CUST-2789,2022-08-03,Sports & Outdoors,Jump Rope,10,14.19,0.04,136.22,Credit Card,In-Store,East,Regular,2.2,0.0
TXN-104966,CUST-4244,2023-01-17,Clothing,Cap,7,$18.36,0.13,111.81,Cash,In-Store,West,New,5.0,1.0
TXN-103160,CUST-1447,21/10/2022,Books,Business Analytics,2,37.06,0.16,62.26,Cash,In-Store,East,VIP,1.5,1.0
TXN-101561,CUST-4282,2022-06-16,Beauty & Personal Care,Perfume Set,7,92.15,0.05,612.8,Cash,In-Store,West,New,1.1,0.0
TXN-108568,CUST-4716,2022-09-16,Books,The Pragmatic Programmer,2,45.75,0.18,75.03,PayPal,In-Store,South,Regular,3.2,0.0
TXN-107716,CUST-1379,2023-11-20,Books,Python for Data Science,10,36.37,0.3,254.59,PayPal,Mobile App,East,Regular,2.3,1.0
TXN-101370,CUST-1419,2023-01-09,Electronics,Wireless Headphones,8,154.16,0.27,900.29,Cash,Online,Central,New,1.7,1.0
TXN-108949,CUST-3855,2023-09-07,Books,Statistics 101,5,28.67,0.08,131.88,Debit Card,Online,South,Regular,3.5,0.0
TXN-107491,CUST-1187,2024-05-09,Clothing,Sneakers,6,87.74,0.19,426.42,Debit Card,In-Store,West,New,1.3,0.0
TXN-102176,CUST-2374,2023-09-29,Books,Machine Learning Basics,8,34.54,0.28,198.95,Credit Card,,East,Premium,4.7,0.0
TXN-104879,CUST-2028,2023-06-03,Clothing,Backpack,2,50.44,0.12,88.77,Credit Card,Mobile App,Central,Premium,2.6,1.0
TXN-106251,CUST-2571,2024-01-27,Sports & Outdoors,Cycling Helmet,5,56.41,0.29,200.26,PayPal,In-Store,North,Regular,,1.0
TXN-100997,CUST-2743,2023-06-01,Automotive,Tire Inflator,10,40.94,0.21,-323.43,Debit Card,Mobile App,,Regular,,0.0
TXN-109439,CUST-1102,2024-11-03,Beauty & Personal Care,Body Lotion,2,16.27,0.08,29.94,Bank Transfer,N/A,North,Premium,3.7,0.0
TXN-107056,CUST-1828,2022-12-27,Toys & Games,Play-Doh Kit,5,23.84,,113.24,PayPal,Online,West,Premium,2.8,1.0
TXN-109299,CUST-1929,2023-11-30,Home & Kitchen,Cookware Set,6,153.93,0.08,849.69,Bank Transfer,Mobile App,North,Regular,2.5,0.0
TXN-107778,CUST-1077,2022-02-06,Sports & Outdoors,Sleeping Bag,1,83.29,0.09,75.79,Bank Transfer,In-Store,Central,Premium,1.7,0.0
TXN-104506,CUST-1483,2024-02-02,Beauty & Personal Care,Lip Balm Pack,2pcs,$12.85,0.14,22.1,Credit Card,In-Store,South,VIP,,0.0
TXN-109266,CUST-2164,2023-04-27,Sports & Outdoors,Dumbbells Set,10,85.81,0.13,746.55,Debit Card,In-Store,West,Regular,1.2,0.0
TXN-105287,CUST-3666,2023-08-18,Toys & Games,Board Game Pack,6,33.95,0.05,193.52,Credit Card,In-Store,South,VIP,1.3,1.0
TXN-105006,CUST-1847,2023-04-05,Sports & Outdoors,Yoga Mat,3,30.53,0.02,89.76,PayPal,In-Store,East,VIP,4.2,0.0
TXN-105652,CUST-1432,2022-09-12,Automotive,Car Vacuum,8,40.87,0.03,317.15,Cash,In-Store,South,Regular,4.9,0.0
TXN-105965,CUST-1422,2023-12-12,Books,Statistics 101,5,29.47,0.29,104.62,,Mobile App,South,New,4.1,0.0
TXN-106516,CUST-4764,2022-11-01,Home & Kitchen,Coffee Maker,10,68.75,0.28,495.0,Bank Transfer,Mobile App,South,New,1.0,1.0
TXN-106560,CUST-4128,2023-03-30,Books,Atomic Habits,N/A,21.55,0.08,138.78,Credit Card,Online,South,Premium,1.1,0.0
TXN-102378,CUST-4299,2022-11-19,Automotive,Seat Covers Set,2,53.25,0.08,97.98,Debit Card,Mobile App,East,New,1.7,0.0
TXN-107958,CUST-1122,2023-11-27,Clothing,Sneakers,7,72.35,0.04,486.19,PayPal,Online,North,Premium,4.6,1.0
TXN-103727,CUST-4549,2022-01-07,Clothing,Cap,8,21.29,0.28,122.63,PayPal,Mobile App,Central,Premium,3.5,0.0
TXN-101983,CUST-3714,2024-11-13,Home & Kitchen,Desk Lamp,4,35.36,0.07,131.54,,Mobile App,East,New,4.7,0.0
TXN-100439,CUST-1373,2022-09-11,Automotive,Dash Cam,3,85.49,0.22,200.05,Credit Card,Mobile App,West,VIP,1.3,0.0
TXN-103376,CUST-1592,2022-09-27,Home & Kitchen,Cookware Set,8,144.32,0.17,958.28,Debit Card,In-Store,Central,Premium,4.5,0.0
TXN-106437,CUST-2235,27-07-2024,Toys & Games,Chess Set,6,40.2,0.01,238.79,Debit Card,In-Store,North,VIP,1.7,0.0
TXN-109777,CUST-4697,2023-06-23,Books,Atomic Habits,2,19.54,0.15,33.22,Cash,Online,Central,Regular,3.9,0.0
TXN-103508,CUST-1176,2024-06-28,Home & Kitchen,Desk Lamp,10,35.06,0.28,252.43,Debit Card,In-Store,East,Regular,2.6,1.0
TXN-101590,CUST-1594,2022-09-26,Toys & Games,Drone Mini,8,84.6,0.23,521.14,Cash,In-Store,South,Premium,4.8,1.0
TXN-101641,CUST-1085,2024-08-09,Automotive,Steering Wheel Cover,6,25.49,0.0,152.94,Cash,In-Store,East,New,4.1,0.0
TXN-100948,CUST-4463,2022-03-15,Books,Data Structures,UNKNOWN,$47.15,0.28,135.79,Credit Card,Mobile App,North,New,4.2,0.0
TXN-102956,CUST-3228,2024-04-23,Automotive,Tire Inflator,1,45.95,0.16,38.6,Credit Card,In-Store,Central,Regular,2.9,0.0
TXN-102366,CUST-4202,2024-04-19,Home & Kitchen,Desk Lamp,9,31.96,0.04,276.13,Bank Transfer,Online,North,New,4.5,0.0
TXN-109878,CUST-4379,25/07/2024,Sports & Outdoors,Cycling Helmet,3,61.03,0.01,181.26,Bank Transfer,In-Store,East,Regular,,0.0
TXN-103232,CUST-1798,2023-10-26,Electronics,Gaming Mouse,8,62.31,0.14,428.69,PayPal,In-Store,North,New,2.2,0.0
TXN-107598,CUST-1077,2023-12-11,Books,Statistics 101,3,29.23,0.12,77.17,Cash,Mobile App,East,Regular,4.6,0.0
TXN-107502,CUST-3555,2022-09-29,Beauty & Personal Care,Perfume Set,8,94.64,0.08,696.55,Bank Transfer,Online,South,Premium,1.3,1.0
TXN-100275,CUST-4310,2023-12-06,Electronics,Wireless Headphones,2,157.56,0.03,305.67,Bank Transfer,Online,,Premium,,0.0
TXN-100770,CUST-2557,2022-04-15,Home & Kitchen,Desk Lamp,4,31.61,0.03,122.65,PayPal,Mobile App,East,Premium,,0.0
TXN-107581,CUST-3014,2023-07-17,Electronics,Tablet,9,318.5,0.23,2207.2,Credit Card,Online,South,VIP,1.3,0.0
TXN-101619,CUST-4779,2022-06-11,Books,SQL Mastery,9,36.05,0.28,233.6,Bank Transfer,Mobile App,South,Regular,2.0,0.0
TXN-108716,CUST-3107,2022-02-25,Toys & Games,Board Game Pack,4,33.17,0.23,102.16,Bank Transfer,Mobile App,North,VIP,4.2,0.0
TXN-103030,CUST-2341,20-10-2022,Toys & Games,Play-Doh Kit,3,$23.29,0.06,65.68,PayPal,Mobile App,,New,2.0,0.0
TXN-102151,CUST-4905,2022-05-24,Toys & Games,Card Game Bundle,10,14.94,0.06,140.44,Cash,Mobile App,East,New,2.4,0.0
TXN-100562,CUST-2887,2022-03-18,Beauty & Personal Care,Perfume Set,1,87.07,0.16,73.14,PayPal,Mobile App,Central,New,2.1,0.0
TXN-109135,CUST-2013,2022-01-05,Electronics,Monitor,7,273.23,0.28,1377.08,Cash,Online,South,Regular,4.9,0.0
TXN-106221,CUST-2260,2023-01-03,Automotive,Jump Starter,6,80.28,0.24,366.08,PayPal,Mobile App,North,New,4.4,1.0
TXN-103196,CUST-2089,2023-12-11,Beauty & Personal Care,ERROR,9,53.96,,403.08,,In-Store,West,Regular,4.2,0.0
TXN-101881,CUST-1992,2023-08-25,Electronics,Smart Watch,8,255.49,0.0,2043.92,PayPal,Online,South,VIP,1.2,0.0
TXN-104946,CUST-4983,2024-09-07,Sports & Outdoors,Yoga Mat,5,28.99,0.28,104.36,Debit Card,,North,Premium,4.6,1.0
TXN-101798,CUST-3751,2024-07-29,Beauty & Personal Care,Perfume Set,9,96.12,0.25,648.81,Cash,Online,North,Premium,3.3,0.0
TXN-104961,CUST-2470,2024-04-06,Toys & Games,Jigsaw Puzzle,2,18.59,0.01,36.81,Debit Card,Online,East,New,2.1,0.0
TXN-100373,CUST-4473,2022-03-28,Clothing,Running Shoes,8,93.15,0.18,611.06,PayPal,Online,Central,VIP,3.0,1.0
TXN-109521,CUST-2111,2024-03-12,Electronics,Smart Watch,5,265.47,,982.24,PayPal,Mobile App,North,Regular,3.5,0.0
TXN-100590,CUST-3117,2023-06-25,Books,Data Structures,5,47.82,0.18,196.06,Debit Card,Online,South,VIP,3.9,0.0
TXN-101674,CUST-2468,2023-06-02,Electronics,Laptop,3,961.17,0.08,2652.83,Bank Transfer,In-Store,South,Regular,,1.0
TXN-105632,CUST-3018,2024-12-18,Books,Clean Code,8,28.4,0.13,197.66,Credit Card,In-Store,North,VIP,2.1,0.0
TXN-103825,CUST-2334,2024-03-07,Toys & Games,Action Figure Set,10,31.96,0.19,258.88,Bank Transfer,Mobile App,East,Regular,1.6,1.0
TXN-102954,CUST-2950,2022-04-16,Sports & Outdoors,Yoga Mat,10,30.98,0.3,216.86,Bank Transfer,In-Store,South,New,2.8,0.0
TXN-109558,CUST-4941,2024-05-03,Clothing,Denim Jeans,8,59.75,0.03,463.66,PayPal,Mobile App,East,Regular,4.0,1.0
TXN-103481,CUST-2722,2023-09-08,Clothing,Running Shoes,-5,92.6,0.17,230.57,Debit Card,In-Store,South,Regular,5.0,1.0
TXN-101191,CUST-4870,2024-05-14,Home & Kitchen,Coffee Maker,8,63.93,0.29,363.12,Debit Card,Mobile App,West,Regular,3.8,0.0
TXN-104144,CUST-4540,2023-07-28,Toys & Games,Drone Mini,10,91.77,0.12,807.58,Debit Card,In-Store,North,VIP,3.3,0.0
TXN-107481,CUST-1787,12/11/2023,Sports & Outdoors,Sleeping Bag,7,86.72,0.26,449.21,PayPal,Mobile App,West,New,1.9,0.0
TXN-103328,CUST-4463,2024-06-14,Automotive,Seat Covers Set,9,50.8,0.22,356.62,PayPal,Online,North,New,3.6,0.0
TXN-103535,CUST-1172,2023-02-20,Beauty & Personal Care,Face Serum,8,33.07,0.25,198.42,Bank Transfer,In-Store,East,Premium,4.4,1.0
TXN-101633,CUST-3071,2023-11-27,Automotive,Car Vacuum,8,42.3,0.19,274.1,Credit Card,In-Store,South,VIP,3.4,1.0
TXN-108306,CUST-4152,2022-07-22,Books,Data Structures,5,50.63,0.11,225.3,PayPal,Online,South,New,1.4,0.0
TXN-108606,CUST-3893,2023-04-09,Home & Kitchen,Coffee Maker,5,67.63,0.01,334.77,Bank Transfer,In-Store,East,,3.0,0.0
TXN-104709,CUST-4601,2023-10-27,Books,The Pragmatic Programmer,3,49.32,0.03,143.52,Debit Card,Online,North,Premium,2.6,1.0
TXN-106911,CUST-2107,2024-11-28,Clothing,Hoodie,2,51.62,0.28,74.33,Bank Transfer,Online,Central,New,3.0,0.0
TXN-108959,CUST-2645,2023-10-15,Beauty & Personal Care,Face Serum,2,38.42,0.14,66.08,Debit Card,Mobile App,West,Regular,4.9,1.0
TXN-104312,CUST-1665,2024-03-16,Clothing,Backpack,8,55.79,0.26,330.28,Credit Card,Online,West,VIP,3.9,1.0
TXN-109399,CUST-3973,2022-09-04,Automotive,Jump Starter,1,7149.36,0.07,80.24,Credit Card,Mobile App,South,VIP,4.0,1.0
TXN-103294,CUST-4056,2022-07-11,Automotive,Seat Covers Set,1,48.19,,41.44,Credit Card,Mobile App,West,Premium,3.1,0.0
TXN-102420,CUST-4819,2023-12-25,Automotive,Steering Wheel Cover,UNKNOWN,26.16,0.16,43.95,PayPal,Mobile App,North,VIP,3.5,1.0
TXN-103334,CUST-2387,2024-03-13,Sports & Outdoors,Sleeping Bag,6,84.89,0.06,478.78,Bank Transfer,Mobile App,West,Premium,2.7,0.0
TXN-108221,CUST-3247,2023-08-11,Home & Kitchen,Desk Lamp,9,35.51,0.22,249.28,Bank Transfer,Online,North,Regular,4.8,1.0
TXN-102134,CUST-4860,2022-07-07,Beauty & Personal Care,Hair Dryer,1,42.49,0.26,31.44,PayPal,Mobile App,South,New,2.7,0.0
TXN-107239,CUST-2949,2023-06-10,Automotive,Seat Covers Set,6,15429.96,0.27,224.17,Debit Card,Online,West,Premium,4.5,0.0
TXN-108040,CUST-2513,05-11-2023,Clothing,Denim Jeans,3,64.17,0.03,186.73,PayPal,Mobile App,South,Regular,3.7,0.0
TXN-105120,CUST-3383,2024-03-23,Beauty & Personal Care,Electric Toothbrush,3,48.39,,123.39,Cash,In-Store,Central,Regular,1.3,1.0
TXN-100437,CUST-3826,2022-04-22,Beauty & Personal Care,Face Serum,5,32.66,0.18,133.91,Bank Transfer,In-Store,West,New,1.4,1.0
TXN-105001,CUST-1446,2023-05-28,Sports & Outdoors,Protein Powder,2,52.01,0.21,82.18,Debit Card,Online,North,New,4.7,0.0
TXN-101773,CUST-2659,2024-04-09,Beauty & Personal Care,Beard Trimmer,9,47.7,0.01,425.01,Debit Card,In-Store,East,Regular,4.3,0.0
TXN-106747,CUST-2256,2023-02-01,Clothing,Hoodie,8,48.78,0.12,343.41,Bank Transfer,Online,South,VIP,3.7,0.0
