transaction_id,customer_id,transaction_date,category,item,quantity,unit_price,discount,total_spent,payment_method,location,region,customer_segment,rating,returned,year,month_year
TXN-107441,CUST-2475,2022-11-02,Clothing,Backpack,5.0,60.42,0.3,211.47,Cash,Online,East,Regular,2.3,0,2022,2022-11
TXN-105846,CUST-2814,2023-07-08,Clothing,Cap,5.0,18.55,0.27,67.7075,PayPal,In-Store,South,New,3.0,1,2023,2023-07
TXN-101344,CUST-2738,2024-09-20,Home & Kitchen,Desk Lamp,8.0,35.49,0.19,229.97520000000003,Bank Transfer,Mobile App,South,Premium,4.9,0,2024,2024-09
TXN-101051,CUST-1562,2022-02-25,Beauty & Personal Care,Hair Dryer,4.0,43.48,0.23,133.9184,PayPal,In-Store,West,Regular,2.8,0,2022,2022-02
TXN-108369,CUST-1191,2024-01-01,Sports & Outdoors,Yoga Mat,3.0,30.57,0.09,83.4561,Credit Card,Online,Central,New,3.1,0,2024,2024-01
TXN-102610,CUST-2944,2024-11-29,Books,Data Structures,8.0,45.27,0.02,354.9168,PayPal,Online,North,New,2.8,0,2024,2024-11
TXN-107092,CUST-4840,2022-01-11,Clothing,Sunglasses,6.0,35.49,0.16,178.8696,Debit Card,Mobile App,East,New,3.7,0,2022,2022-01
TXN-109005,CUST-2655,2023-05-02,Clothing,Denim Jeans,6.0,58.76,0.19,285.5736,Cash,Online,Central,New,3.0,0,2023,2023-05
TXN-104933,CUST-3415,2024-07-17,Home & Kitchen,Air Fryer,5.0,92.28,0.01,456.786,Bank Transfer,In-Store,East,Regular,1.0,0,2024,2024-07
TXN-103248,CUST-2860,2022-12-20,Beauty & Personal Care,Beard Trimmer,2.0,43.5,0.25,65.25,Cash,Online,North,VIP,3.1,0,2022,2022-12
TXN-105243,CUST-4776,2023-02-17,Toys & Games,Play-Doh Kit,10.0,21.28,0.03,206.416,PayPal,In-Store,North,VIP,1.9,0,2023,2023-02
TXN-102346,CUST-3680,2023-09-02,Sports & Outdoors,Yoga Mat,3.0,28.35,0.12,74.84400000000001,Debit Card,Online,East,New,2.9,0,2023,2023-09
TXN-101595,CUST-3338,2023-04-15,Toys & Games,Lego Creator Set,5.0,80.13,0.2,320.52,PayPal,Mobile App,East,New,1.3,0,2023,2023-04
TXN-106415,CUST-4241,2022-01-17,Toys & Games,Remote Control Car,2.0,45.61,0.04,87.57119999999999,PayPal,Mobile App,Central,New,4.5,1,2022,2022-01
TXN-102530,CUST-4916,2022-05-18,Electronics,Gaming Mouse,8.0,61.71,0.01,488.7432,Debit Card,Mobile App,North,Premium,1.2,0,2022,2022-05
TXN-107936,CUST-2225,2023-05-01,Automotive,Car Floor Mats,10.0,36.8,0.15,312.8,PayPal,Mobile App,Central,Premium,3.5,1,2023,2023-05
TXN-101944,CUST-4677,2022-09-28,Clothing,Winter Jacket,5.0,133.64,0.22,521.1959999999999,PayPal,Online,North,New,2.9,0,2022,2022-09
TXN-100360,CUST-2674,2023-10-09,Clothing,Backpack,4.0,49.57,0.21,156.6412,Debit Card,In-Store,South,New,3.6,0,2023,2023-10
TXN-101562,CUST-4446,2024-05-05,Books,Data Structures,6.0,50.56,0.29,215.3856,PayPal,Online,North,New,1.9,0,2024,2024-05
TXN-103395,CUST-1614,2022-02-27,Sports & Outdoors,Dumbbells Set,2.0,84.27,0.07,156.74219999999997,Cash,Mobile App,West,New,5.0,0,2022,2022-02
TXN-107197,CUST-2015,2023-06-14,Beauty & Personal Care,Face Serum,3.0,32.4,0.14,83.59199999999998,Bank Transfer,In-Store,North,New,1.7,1,2023,2023-06
TXN-105800,CUST-1811,2022-01-17,Books,The Pragmatic Programmer,10.0,41.82,0.01,414.018,Debit Card,Mobile App,South,Regular,4.8,0,2022,2022-01
TXN-103526,CUST-4062,2023-10-07,Electronics,Tablet,10.0,315.65,0.29,2241.115,Bank Transfer,In-Store,North,VIP,2.9,0,2023,2023-10
TXN-105925,CUST-2319,2023-05-06,Home & Kitchen,Cookware Set,1.0,159.32,0.11,141.7948,Bank Transfer,Online,West,Regular,3.8,0,2023,2023-05
TXN-103878,CUST-2032,2022-03-28,Automotive,Car Vacuum,3.0,37.3,0.09,101.829,Cash,In-Store,North,New,2.0,0,2022,2022-03
TXN-105585,CUST-3455,2022-12-16,Home & Kitchen,Blender,3.0,62.77,0.08,173.2452,PayPal,In-Store,East,New,2.5,0,2022,2022-12
TXN-103312,CUST-1794,2024-02-11,Sports & Outdoors,Jump Rope,9.0,15.08,0.29,96.3612,PayPal,Mobile App,East,ERROR,4.1,0,2024,2024-02
TXN-101515,CUST-1748,2024-11-24,Electronics,Laptop,9.0,826.0,0.2,5947.200000000001,Cash,Mobile App,East,New,2.0,0,2024,2024-11
TXN-105077,CUST-3629,2024-08-25,Clothing,Sunglasses,7.0,31.68,0.13,192.9312,Credit Card,Mobile App,Central,Regular,4.2,1,2024,2024-08
TXN-102860,CUST-3199,2024-12-02,Toys & Games,Chess Set,8.0,39.01,0.29,221.5768,Debit Card,Online,North,New,3.3,0,2024,2024-12
TXN-106152,CUST-2635,2022-08-14,Books,Clean Code,5.0,29.9,0.05,142.025,Bank Transfer,In-Store,Central,VIP,4.0,0,2022,2022-08
TXN-104394,CUST-3928,2022-05-07,Toys & Games,Action Figure Set,1.0,27.86,0.19,22.5666,Credit Card,Mobile App,Central,New,1.6,0,2022,2022-05
TXN-106940,CUST-4144,2024-09-23,Books,The Pragmatic Programmer,2.0,42.94,0.26,63.551199999999994,Debit Card,Online,Central,VIP,3.1,1,2024,2024-09
TXN-104787,CUST-1608,2024-06-20,Home & Kitchen,Toaster Oven,7.0,76.01,0.14,457.58020000000005,Cash,Mobile App,West,New,3.7,1,2024,2024-06
TXN-106227,CUST-1026,2023-08-15,Automotive,Jump Starter,1.0,72.14,0.26,53.3836,Debit Card,In-Store,West,Regular,4.5,0,2023,2023-08
TXN-104445,CUST-2712,2024-09-23,Toys & Games,Action Figure Set,5.0,31.09,0.06,146.123,Bank Transfer,Mobile App,West,New,2.9,0,2024,2024-09
TXN-103487,CUST-2007,2024-11-12,Home & Kitchen,Blender,5.0,64.33,0.2,257.32,PayPal,In-Store,West,New,4.0,0,2024,2024-11
TXN-103839,CUST-2723,2022-12-23,Beauty & Personal Care,Beard Trimmer,1.0,42.81,0.17,35.5323,Cash,Mobile App,Central,New,2.4,1,2022,2022-12
TXN-100199,CUST-4268,2023-08-28,Toys & Games,Remote Control Car,7.0,51.79,0.03,351.65409999999997,Cash,Mobile App,North,Regular,2.1,0,2023,2023-08
TXN-102848,CUST-3977,2024-09-30,Books,Statistics 101,3.0,25.87,0.22,60.5358,PayPal,Online,Central,New,4.8,0,2024,2024-09
TXN-109195,CUST-1318,2022-10-24,Toys & Games,Card Game Bundle,2.0,14.82,0.28,21.340799999999998,Cash,In-Store,East,VIP,4.6,0,2022,2022-10
TXN-106704,CUST-4078,2024-09-02,Automotive,Seat Covers Set,7.0,46.51,0.01,322.3143,Credit Card,Online,North,Premium,3.8,0,2024,2024-09
TXN-107470,CUST-2482,2022-03-01,Clothing,Running Shoes,2.0,82.31,0.17,136.6346,Cash,Mobile App,East,Premium,3.9,0,2022,2022-03
TXN-102326,CUST-3122,2022-03-27,Beauty & Personal Care,Perfume Set,6.0,91.0,0.17,453.17999999999995,Cash,Online,East,VIP,3.9,0,2022,2022-03
TXN-106255,CUST-2097,2023-07-15,Home & Kitchen,Vacuum Cleaner,8.0,180.8,0.29,1026.944,Credit Card,In-Store,North,Regular,1.0,0,2023,2023-07
TXN-107909,CUST-2340,2023-06-09,Toys & Games,Jigsaw Puzzle,1.0,19.5,0.11,17.355,PayPal,Mobile App,North,Regular,2.8,0,2023,2023-06
TXN-103833,CUST-3522,2023-07-06,Sports & Outdoors,Sleeping Bag,9.0,81.31,0.15,622.0215,Debit Card,Online,Central,Regular,1.2,0,2023,2023-07
TXN-100757,CUST-3806,2024-11-20,Toys & Games,Chess Set,3.0,43.45,0.14,112.10100000000001,Bank Transfer,Mobile App,North,New,1.1,0,2024,2024-11
TXN-103922,CUST-2865,2024-02-29,Automotive,USB Car Charger,9.0,14.98,0.07,125.38259999999998,PayPal,Mobile App,North,Regular,3.0,1,2024,2024-02
TXN-100813,CUST-4593,2023-06-23,Books,The Pragmatic Programmer,7.0,41.24,0.15,245.378,Credit Card,Mobile App,North,Premium,3.8,1,2023,2023-06
TXN-108462,CUST-3459,2023-01-24,Beauty & Personal Care,Face Serum,8.0,34.36,0.24,208.90879999999999,PayPal,In-Store,West,VIP,2.9,1,2023,2023-01
TXN-102188,CUST-2114,2022-04-08,Toys & Games,Drone Mini,1.0,94.69,0.07,88.06169999999999,Credit Card,Mobile App,South,VIP,2.6,0,2022,2022-04
TXN-103168,CUST-2105,2024-06-15,Electronics,Wireless Headphones,8.0,150.91,0.1,1086.552,Credit Card,Online,Central,Premium,2.0,0,2024,2024-06
TXN-100736,CUST-3871,2023-02-04,Toys & Games,Play-Doh Kit,5.0,21.02,0.08,96.692,Bank Transfer,Online,North,Premium,2.3,1,2023,2023-02
TXN-109678,CUST-1855,2022-12-30,Books,The Pragmatic Programmer,3.0,47.59,0.05,135.63150000000002,PayPal,Online,South,New,2.5,1,2022,2022-12
TXN-109328,CUST-1173,2023-06-17,Sports & Outdoors,Protein Powder,5.0,48.66,0.03,236.00099999999998,Debit Card,Online,East,VIP,3.8,0,2023,2023-06
TXN-103013,CUST-3409,2024-05-06,Sports & Outdoors,Protein Powder,10.0,52.48,0.24,398.84799999999996,Credit Card,Online,South,Premium,3.8,0,2024,2024-05
TXN-105179,CUST-4840,2023-12-29,Home & Kitchen,Cookware Set,9.0,156.57,0.03,1366.8560999999997,Bank Transfer,Mobile App,North,Premium,1.8,1,2023,2023-12
TXN-101329,CUST-4162,2022-02-16,Beauty & Personal Care,Body Lotion,9.0,18.26,0.15,139.689,Cash,Mobile App,North,VIP,2.0,1,2022,2022-02
TXN-108788,CUST-4385,2023-03-12,Toys & Games,Action Figure Set,1.0,32.72,0.19,26.5032,Cash,In-Store,South,VIP,3.5,0,2023,2023-03
TXN-106668,CUST-1976,2022-01-06,Automotive,Car Phone Mount,4.0,18.83,0.09,68.54119999999999,Credit Card,In-Store,North,VIP,2.4,0,2022,2022-01
TXN-100616,CUST-4154,2022-04-06,Sports & Outdoors,Jump Rope,6.0,14.26,0.24,65.0256,Bank Transfer,Online,South,Regular,3.8,0,2022,2022-04
TXN-108442,CUST-2767,2024-03-19,Books,The Pragmatic Programmer,9.0,42.23,0.08,349.6644,PayPal,In-Store,South,Regular,4.5,0,2024,2024-03
TXN-105460,CUST-4704,2024-04-22,Electronics,Bluetooth Speaker,4.0,78.41,0.26,232.09359999999998,Cash,Online,West,Premium,4.7,0,2024,2024-04
TXN-101500,CUST-4751,2024-04-07,Electronics,Laptop,1.0,845.73,0.14,727.3278,Cash,In-Store,East,VIP,4.8,1,2024,2024-04
TXN-102047,CUST-1661,2022-01-09,Beauty & Personal Care,Face Cream,5.0,32.97,0.27,120.34049999999999,Bank Transfer,Mobile App,North,VIP,1.4,0,2022,2022-01
TXN-104995,CUST-3530,2024-09-18,Sports & Outdoors,Water Bottle,8.0,22.99,0.24,139.7792,Credit Card,Online,South,New,2.3,0,2024,2024-09
TXN-103995,CUST-3021,2024-01-03,Clothing,Dress Shirt,4.0,37.68,0.12,132.6336,Debit Card,In-Store,South,Regular,3.9,0,2024,2024-01
TXN-101514,CUST-1727,2024-08-20,Automotive,Car Vacuum,3.0,37.68,0.08,103.9968,Bank Transfer,In-Store,Central,VIP,4.5,0,2024,2024-08
TXN-104115,CUST-2312,2024-09-27,Electronics,Mechanical Keyboard,8.0,126.93,0.17,842.8152,Credit Card,Mobile App,North,Regular,2.6,0,2024,2024-09
TXN-105912,CUST-1965,2023-05-20,Electronics,Mechanical Keyboard,4.0,118.64,0.13599999999999998,410.01984,Bank Transfer,Online,East,Regular,2.1,0,2023,2023-05
TXN-104187,CUST-4842,2024-09-29,Electronics,Laptop,4.0,899.99,0.05,3419.962,PayPal,In-Store,South,VIP,1.6,0,2024,2024-09
TXN-106231,CUST-3661,2022-09-22,Beauty & Personal Care,Body Lotion,5.0,19.69,0.09,89.5895,Cash,In-Store,East,ERROR,3.7,0,2022,2022-09
TXN-103566,CUST-1026,2022-06-21,Toys & Games,Board Game Pack,1.0,33.48,0.17,27.788399999999996,Credit Card,Mobile App,North,New,2.6,1,2022,2022-06
TXN-107158,CUST-4099,2023-01-02,Beauty & Personal Care,Body Lotion,1.0,17.5,0.08,16.1,PayPal,Online,East,Premium,4.8,0,2023,2023-01
TXN-107798,CUST-4893,2022-09-23,Beauty & Personal Care,Lip Balm Pack,1.0,13.85,0.06,13.018999999999998,Credit Card,Online,West,Premium,2.6,0,2022,2022-09
TXN-104186,CUST-2820,2022-03-31,Home & Kitchen,Kitchen Knife Set,8.0,98.53,0.27,575.4152,Debit Card,In-Store,Central,New,2.4,0,2022,2022-03
TXN-106288,CUST-4448,2023-01-08,Clothing,Denim Jeans,10.0,58.5,0.02,573.3,PayPal,In-Store,North,New,4.5,0,2023,2023-01
TXN-101742,CUST-3762,2024-11-18,Toys & Games,Action Figure Set,7.0,29.86,0.24,158.8552,PayPal,In-Store,South,New,2.5,0,2024,2024-11
TXN-109629,CUST-2866,2024-09-30,Toys & Games,Lego Creator Set,9.0,76.31,0.1,618.111,Bank Transfer,Online,North,VIP,1.9,0,2024,2024-09
TXN-100525,CUST-1660,2022-11-11,Home & Kitchen,Vacuum Cleaner,3.0,191.4,0.25,430.65000000000003,Cash,In-Store,North,VIP,3.3,0,2022,2022-11
TXN-108600,CUST-4065,2022-10-29,Beauty & Personal Care,Shampoo Set,7.0,23.59,0.1,148.617,Credit Card,Online,North,Regular,4.0,0,2022,2022-10
TXN-108366,CUST-4553,2024-04-03,Toys & Games,Drone Mini,3.0,96.01,0.05,273.62850000000003,PayPal,In-Store,South,Premium,1.9,0,2024,2024-04
TXN-102622,CUST-1152,2024-03-29,Books,The Pragmatic Programmer,10.0,48.5,0.13,421.95,Credit Card,Online,East,VIP,1.0,0,2024,2024-03
TXN-103056,CUST-1258,2022-11-19,Sports & Outdoors,Protein Powder,2.0,45.1,0.03,87.494,Cash,Online,North,New,4.6,0,2022,2022-11
TXN-102527,CUST-4780,2023-10-01,Toys & Games,Lego Creator Set,8.0,79.99,0.23,492.73839999999996,Cash,In-Store,South,New,2.6,0,2023,2023-10
TXN-107456,CUST-4160,2023-01-22,Books,Data Structures,1.0,46.09,0.25,34.5675,Debit Card,Online,East,Regular,4.2,0,2023,2023-01
TXN-106642,CUST-1706,2022-12-14,Automotive,Dash Cam,1.0,86.83,0.24,65.9908,Bank Transfer,Mobile App,South,VIP,2.6,0,2022,2022-12
TXN-101399,CUST-1537,2023-04-30,Sports & Outdoors,Water Bottle,4.0,25.73,0.02,100.8616,Credit Card,Online,East,Regular,1.8,0,2023,2023-04
TXN-100602,CUST-2903,2022-07-13,Clothing,Winter Jacket,9.0,130.34,0.13,1020.5622,Bank Transfer,Online,East,VIP,3.3,1,2022,2022-07
TXN-107166,CUST-1765,2023-03-23,Books,Atomic Habits,1.0,20.44,0.1,18.396,Credit Card,Online,Central,New,1.8,0,2023,2023-03
TXN-103485,CUST-1219,2023-10-27,Toys & Games,Jigsaw Puzzle,8.0,19.89,0.07,147.9816,Cash,In-Store,South,New,2.9,0,2023,2023-10
TXN-108922,CUST-1820,2022-03-16,Clothing,Hoodie,9.0,45.78,0.08,379.0584,Cash,Mobile App,South,Regular,4.5,0,2022,2022-03
TXN-106345,CUST-4651,2024-02-26,Electronics,Smartphone,4.0,748.15,0.16,2513.7839999999997,Bank Transfer,In-Store,South,New,2.9,0,2024,2024-02
TXN-102417,CUST-1172,2024-10-31,Beauty & Personal Care,Hair Dryer,7.0,41.48,0.01,287.4564,Bank Transfer,In-Store,North,Regular,1.3,0,2024,2024-10
TXN-107450,CUST-1467,2022-03-31,Clothing,Yoga Pants,5.0,45.48,0.11199999999999999,201.9312,Cash,In-Store,South,VIP,4.9,0,2022,2022-03
TXN-102986,CUST-2917,2022-10-22,Automotive,Steering Wheel Cover,9.0,23.16,0.15,177.174,Debit Card,Online,East,Premium,1.7,0,2022,2022-10
TXN-104590,CUST-3148,2024-04-22,Electronics,Laptop,6.0,899.99,0.01,5345.940600000001,Cash,In-Store,South,New,1.9,0,2024,2024-04
TXN-100456,CUST-4000,2024-09-17,Electronics,Mechanical Keyboard,3.0,129.71,0.06,365.7822,Bank Transfer,Online,East,Premium,4.1,0,2024,2024-09
TXN-105847,CUST-1464,2022-03-25,Sports & Outdoors,Sleeping Bag,5.0,72.29,0.23,278.3165,Cash,In-Store,South,New,2.7,0,2022,2022-03
TXN-105707,CUST-1782,2023-12-21,Home & Kitchen,Bed Sheets Set,7.0,49.86,0.2,279.216,Bank Transfer,Mobile App,Central,Premium,4.9,0,2023,2023-12
TXN-103359,CUST-4421,2022-08-23,Books,Deep Work,10.0,16.5,0.24,125.4,Cash,Mobile App,North,Regular,2.0,1,2022,2022-08
TXN-103752,CUST-4009,2024-06-19,Automotive,Dash Cam,3.0,90.33,0.12,238.4712,Bank Transfer,Online,North,New,4.6,0,2024,2024-06
TXN-108799,CUST-1665,2024-10-02,Beauty & Personal Care,Perfume Set,6.0,96.41,0.21600000000000003,453.51264000000003,Debit Card,Online,South,Regular,4.1,0,2024,2024-10
TXN-102505,CUST-1075,2023-04-03,Clothing,Running Shoes,8.0,93.24,0.156,629.55648,Debit Card,Online,West,New,4.9,0,2023,2023-04
TXN-105413,CUST-1342,2023-10-09,Sports & Outdoors,Treadmill,3.0,612.06,0.15,1560.753,Debit Card,Online,South,Premium,5.0,1,2023,2023-10
TXN-109395,CUST-2789,2022-08-03,Sports & Outdoors,Jump Rope,10.0,14.19,0.04,136.224,Credit Card,In-Store,East,Regular,2.2,0,2022,2022-08
TXN-104966,CUST-4244,2023-01-17,Clothing,Cap,7.0,18.36,0.13,111.81239999999998,Cash,In-Store,West,New,5.0,1,2023,2023-01
TXN-101561,CUST-4282,2022-06-16,Beauty & Personal Care,Perfume Set,7.0,92.15,0.05,612.7975,Cash,In-Store,West,New,1.1,0,2022,2022-06
TXN-108568,CUST-4716,2022-09-16,Books,The Pragmatic Programmer,2.0,45.75,0.18,75.03,PayPal,In-Store,South,Regular,3.2,0,2022,2022-09
TXN-107716,CUST-1379,2023-11-20,Books,Python for Data Science,10.0,36.37,0.3,254.58999999999997,PayPal,Mobile App,East,Regular,2.3,1,2023,2023-11
TXN-101370,CUST-1419,2023-01-09,Electronics,Wireless Headphones,8.0,154.16,0.27,900.2944,Cash,Online,Central,New,1.7,1,2023,2023-01
TXN-108949,CUST-3855,2023-09-07,Books,Statistics 101,5.0,28.67,0.08,131.88200000000003,Debit Card,Online,South,Regular,3.5,0,2023,2023-09
TXN-107491,CUST-1187,2024-05-09,Clothing,Sneakers,6.0,87.74,0.19,426.41639999999995,Debit Card,In-Store,West,New,1.3,0,2024,2024-05
TXN-104879,CUST-2028,2023-06-03,Clothing,Backpack,2.0,50.44,0.12,88.7744,Credit Card,Mobile App,Central,Premium,2.6,1,2023,2023-06
TXN-106251,CUST-2571,2024-01-27,Sports & Outdoors,Cycling Helmet,5.0,56.41,0.29,200.25549999999996,PayPal,In-Store,North,Regular,3.66,1,2024,2024-01
TXN-100997,CUST-2743,2023-06-01,Automotive,Tire Inflator,10.0,40.94,0.21,323.426,Debit Card,Mobile App,North,Regular,3.1599999999999997,0,2023,2023-06
TXN-107056,CUST-1828,2022-12-27,Toys & Games,Play-Doh Kit,5.0,23.84,0.07799999999999999,109.90240000000001,PayPal,Online,West,Premium,2.8,1,2022,2022-12
TXN-109299,CUST-1929,2023-11-30,Home & Kitchen,Cookware Set,6.0,153.93,0.08,849.6936000000001,Bank Transfer,Mobile App,North,Regular,2.5,0,2023,2023-11
TXN-107778,CUST-1077,2022-02-06,Sports & Outdoors,Sleeping Bag,1.0,83.29,0.09,75.79390000000001,Bank Transfer,In-Store,Central,Premium,1.7,0,2022,2022-02
TXN-104506,CUST-1483,2024-02-02,Beauty & Personal Care,Lip Balm Pack,2.0,12.85,0.14,22.102,Credit Card,In-Store,South,VIP,3.2600000000000002,0,2024,2024-02
TXN-109266,CUST-2164,2023-04-27,Sports & Outdoors,Dumbbells Set,10.0,85.81,0.13,746.547,Debit Card,In-Store,West,Regular,1.2,0,2023,2023-04
TXN-105287,CUST-3666,2023-08-18,Toys & Games,Board Game Pack,6.0,33.95,0.05,193.51500000000001,Credit Card,In-Store,South,VIP,1.3,1,2023,2023-08
TXN-105006,CUST-1847,2023-04-05,Sports & Outdoors,Yoga Mat,3.0,30.53,0.02,89.7582,PayPal,In-Store,East,VIP,4.2,0,2023,2023-04
TXN-105652,CUST-1432,2022-09-12,Automotive,Car Vacuum,8.0,40.87,0.03,317.15119999999996,Cash,In-Store,South,Regular,4.9,0,2022,2022-09
TXN-106516,CUST-4764,2022-11-01,Home & Kitchen,Coffee Maker,10.0,68.75,0.28,495.0,Bank Transfer,Mobile App,South,New,1.0,1,2022,2022-11
TXN-102378,CUST-4299,2022-11-19,Automotive,Seat Covers Set,2.0,53.25,0.08,97.98,Debit Card,Mobile App,East,New,1.7,0,2022,2022-11
TXN-107958,CUST-1122,2023-11-27,Clothing,Sneakers,7.0,72.35,0.04,486.1919999999999,PayPal,Online,North,Premium,4.6,1,2023,2023-11
TXN-103727,CUST-4549,2022-01-07,Clothing,Cap,8.0,21.29,0.28,122.6304,PayPal,Mobile App,Central,Premium,3.5,0,2022,2022-01
TXN-100439,CUST-1373,2022-09-11,Automotive,Dash Cam,3.0,85.49,0.22,200.04659999999998,Credit Card,Mobile App,West,VIP,1.3,0,2022,2022-09
TXN-103376,CUST-1592,2022-09-27,Home & Kitchen,Cookware Set,8.0,144.32,0.17,958.2847999999999,Debit Card,In-Store,Central,Premium,4.5,0,2022,2022-09
TXN-106437,CUST-2235,2024-07-27,Toys & Games,Chess Set,6.0,40.2,0.01,238.788,Debit Card,In-Store,North,VIP,1.7,0,2024,2024-07
TXN-109777,CUST-4697,2023-06-23,Books,Atomic Habits,2.0,19.54,0.15,33.217999999999996,Cash,Online,Central,Regular,3.9,0,2023,2023-06
TXN-103508,CUST-1176,2024-06-28,Home & Kitchen,Desk Lamp,10.0,35.06,0.28,252.43200000000002,Debit Card,In-Store,East,Regular,2.6,1,2024,2024-06
TXN-101590,CUST-1594,2022-09-26,Toys & Games,Drone Mini,8.0,84.6,0.23,521.136,Cash,In-Store,South,Premium,4.8,1,2022,2022-09
TXN-101641,CUST-1085,2024-08-09,Automotive,Steering Wheel Cover,6.0,25.49,0.0,152.94,Cash,In-Store,East,New,4.1,0,2024,2024-08
TXN-102956,CUST-3228,2024-04-23,Automotive,Tire Inflator,1.0,45.95,0.16,38.598,Credit Card,In-Store,Central,Regular,2.9,0,2024,2024-04
TXN-102366,CUST-4202,2024-04-19,Home & Kitchen,Desk Lamp,9.0,31.96,0.04,276.13439999999997,Bank Transfer,Online,North,New,4.5,0,2024,2024-04
TXN-103232,CUST-1798,2023-10-26,Electronics,Gaming Mouse,8.0,62.31,0.14,428.69280000000003,PayPal,In-Store,North,New,2.2,0,2023,2023-10
TXN-107598,CUST-1077,2023-12-11,Books,Statistics 101,3.0,29.23,0.12,77.1672,Cash,Mobile App,East,Regular,4.6,0,2023,2023-12
TXN-107502,CUST-3555,2022-09-29,Beauty & Personal Care,Perfume Set,8.0,94.64,0.08,696.5504000000001,Bank Transfer,Online,South,Premium,1.3,1,2022,2022-09
TXN-100275,CUST-4310,2023-12-06,Electronics,Wireless Headphones,2.0,157.56,0.03,305.6664,Bank Transfer,Online,North,Premium,3.3400000000000007,0,2023,2023-12
TXN-100770,CUST-2557,2022-04-15,Home & Kitchen,Desk Lamp,4.0,31.61,0.03,122.6468,PayPal,Mobile App,East,Premium,3.54,0,2022,2022-04
TXN-107581,CUST-3014,2023-07-17,Electronics,Tablet,9.0,318.5,0.23,2207.205,Credit Card,Online,South,VIP,1.3,0,2023,2023-07
TXN-101619,CUST-4779,2022-06-11,Books,SQL Mastery,9.0,36.05,0.28,233.60399999999998,Bank Transfer,Mobile App,South,Regular,2.0,0,2022,2022-06
TXN-108716,CUST-3107,2022-02-25,Toys & Games,Board Game Pack,4.0,33.17,0.23,102.1636,Bank Transfer,Mobile App,North,VIP,4.2,0,2022,2022-02
TXN-103030,CUST-2341,2022-10-20,Toys & Games,Play-Doh Kit,3.0,23.29,0.06,65.6778,PayPal,Mobile App,North,New,2.0,0,2022,2022-10
TXN-102151,CUST-4905,2022-05-24,Toys & Games,Card Game Bundle,10.0,14.94,0.06,140.436,Cash,Mobile App,East,New,2.4,0,2022,2022-05
TXN-100562,CUST-2887,2022-03-18,Beauty & Personal Care,Perfume Set,1.0,87.07,0.16,73.13879999999999,PayPal,Mobile App,Central,New,2.1,0,2022,2022-03
TXN-109135,CUST-2013,2022-01-05,Electronics,Monitor,7.0,273.23,0.28,1377.0792000000001,Cash,Online,South,Regular,4.9,0,2022,2022-01
TXN-106221,CUST-2260,2023-01-03,Automotive,Jump Starter,6.0,80.28,0.24,366.0768,PayPal,Mobile App,North,New,4.4,1,2023,2023-01
TXN-101881,CUST-1992,2023-08-25,Electronics,Smart Watch,8.0,255.49,0.0,2043.92,PayPal,Online,South,VIP,1.2,0,2023,2023-08
TXN-101798,CUST-3751,2024-07-29,Beauty & Personal Care,Perfume Set,9.0,96.12,0.25,648.8100000000001,Cash,Online,North,Premium,3.3,0,2024,2024-07
TXN-104961,CUST-2470,2024-04-06,Toys & Games,Jigsaw Puzzle,2.0,18.59,0.01,36.8082,Debit Card,Online,East,New,2.1,0,2024,2024-04
TXN-100373,CUST-4473,2022-03-28,Clothing,Running Shoes,8.0,93.15,0.18,611.0640000000001,PayPal,Online,Central,VIP,3.0,1,2022,2022-03
TXN-109521,CUST-2111,2024-03-12,Electronics,Smart Watch,5.0,265.47,0.17,1101.7005000000001,PayPal,Mobile App,North,Regular,3.5,0,2024,2024-03
TXN-100590,CUST-3117,2023-06-25,Books,Data Structures,5.0,47.82,0.18,196.062,Debit Card,Online,South,VIP,3.9,0,2023,2023-06
TXN-101674,CUST-2468,2023-06-02,Electronics,Laptop,3.0,899.99,0.08,2483.9724000000006,Bank Transfer,In-Store,South,Regular,3.1399999999999997,1,2023,2023-06
TXN-105632,CUST-3018,2024-12-18,Books,Clean Code,8.0,28.4,0.13,197.664,Credit Card,In-Store,North,VIP,2.1,0,2024,2024-12
TXN-103825,CUST-2334,2024-03-07,Toys & Games,Action Figure Set,10.0,31.96,0.19,258.87600000000003,Bank Transfer,Mobile App,East,Regular,1.6,1,2024,2024-03
TXN-102954,CUST-2950,2022-04-16,Sports & Outdoors,Yoga Mat,10.0,30.98,0.3,216.85999999999999,Bank Transfer,In-Store,South,New,2.8,0,2022,2022-04
TXN-109558,CUST-4941,2024-05-03,Clothing,Denim Jeans,8.0,59.75,0.03,463.65999999999997,PayPal,Mobile App,East,Regular,4.0,1,2024,2024-05
TXN-103481,CUST-2722,2023-09-08,Clothing,Running Shoes,5.0,92.6,0.17,384.28999999999996,Debit Card,In-Store,South,Regular,5.0,1,2023,2023-09
TXN-101191,CUST-4870,2024-05-14,Home & Kitchen,Coffee Maker,8.0,63.93,0.29,363.12239999999997,Debit Card,Mobile App,West,Regular,3.8,0,2024,2024-05
TXN-104144,CUST-4540,2023-07-28,Toys & Games,Drone Mini,10.0,91.77,0.12,807.5759999999999,Debit Card,In-Store,North,VIP,3.3,0,2023,2023-07
